Tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán Nhà Mặt Phố KD, Thanh Nhàn, Hai Bà Trưng 80m, mt 4.2m, 9,3 tỷ","9,3 tỷ","Đường Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",80 m² (4.2x19.0),2 phòng,2 WC,1,Sổ đỏ,20-10-2025
"Bán nhà phố Trần Đại Nghĩa, Hai Bà Trưng 42m, 5 tầng. Giá: 15 tỷ",15 tỷ,"Đường Trần Đại Nghĩa, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",42 m²,3 phòng,4 WC,5,Sổ đỏ,20-10-2025
Minh Khai-Đối Diện TimeCity-Ngõ ÔTÔ Thông-DT37m2 x 4Tầng-Giá 7Tỷ350,"7,35 tỷ","Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",37 m² (3.7x10.0),2 phòng,3 WC,4,Sổ đỏ,19-10-2025
"Nhà mặt phố Đại Cồ Việt, Hai Bà Trưng 62m, 6t, mt 4.5m. Giá: 26.8 tỷ","26,8 tỷ","Đường Đại Cồ Việt, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",62 m²,11 phòng,12 WC,6,Sổ đỏ,20-10-2025
MINH KHAI - VÀI CHỤC MÉT Ô TÔ TRÁNH - MỚI - 47m2 - 5 Tầng - Nhỉnh 8 tỷ,"8,5 tỷ","Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",47 m²,4 phòng,4 WC,5,Giấy tờ hợp lệ,16-10-2025
"Nhà mặt phố khu vực Đại La 70m2, 6 tầng tm, giá nhỉnh 25 tỷ (có TL)",25 tỷ,"Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",70 m² (4.5x16.0),5 phòng,6 WC,6,Giấy tờ hợp lệ,16-10-2025
MINH KHAI - HAI BÀ TRƯNG 65m x 4 tầng x mt 4.3 - GIÁ : 13.9tỷ,"13,9 tỷ","Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",65 m²,4 phòng,4 WC,4,Giấy tờ hợp lệ,16-10-2025
"Bán Nhà Nguyễn Công Trứ 25M x 4T Giá 6,2 Tỷ. Ngõ thông, 30m ra phố","6,2 tỷ","Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",25 m²,3 phòng,3 WC,4,Giấy tờ hợp lệ,16-10-2025
"Siêu phẩm nha mặt phố Trần Đại Nghĩa bờ sông Sét lô góc, mặt tiền rộng",27 tỷ,"Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",55 m²,3 phòng,4 WC,5,Giấy tờ hợp lệ,16-10-2025
"Lò Đúc Nhà mới tinh, ở Ngay Hai Bai Trưng, 3 PN,30m x 5 Tầng, 7.65 tỷ","7,65 tỷ","Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",30 m² (3.2x9.8),3 phòng,4 WC,5,Giấy tờ hợp lệ,16-10-2025
BÁN TẬP THỂ MINH KHAI-HAI BÀ TRƯNG-50m2-2N1WC,"2,5 tỷ","Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",50 m² (5.0x10.0),2 phòng,1 WC,5,Giấy tờ hợp lệ,16-10-2025
"Bán nhà ô tô đỗ cửa, phố Tây Kết, Hai Bà Trưng, Hà Nội","10,26 tỷ","Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",44.8 m² (3.1x15.0),3 phòng,3 WC,4,Giấy tờ hợp lệ,16-10-2025
"VIP Bạch Mai! CCMN 7 tầng, 20 phòng full khách, 100tr/th-chỉ hơn 14 tỷ","14,5 tỷ","Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",65 m² (5.0x13.0),11 phòng,N/A,7,Giấy tờ hợp lệ,16-10-2025
"BÁN NHÀ MẶT PHỐ QUẬN HBT , DT 51M , MT 4.8M",28 tỷ,"Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",51 m²,3 phòng,4 WC,7,Giấy tờ hợp lệ,16-10-2025
CHÍNH CHỦ CÂN BÁN GẤP - NHÀ ĐẸP HÒA BÌNH - VỊ TRÍ ĐẸP- KHU DÂN TRÍ CAO,"9,5 tỷ","Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",40 m² (3.3x12.0),4 phòng,N/A,4,Giấy tờ hợp lệ,16-10-2025
🌟 HAI BÀ TRƯNG – Ô TÔ TRÁNH – 2 THOÁNG – 60M² – NHÀ ĐẸP – 15 TỶ 6 🌟,"15,6 tỷ","Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",60 m²,4 phòng,4 WC,4,Giấy tờ hợp lệ,16-10-2025
"Nhà đẹp ở ngay phố Kim Ngưu ngõ 3 gác tránh xe máy ,sổ đỏ đẹp nở hậu","9,95 tỷ","Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",50 m²,3 phòng,3 WC,3,Giấy tờ hợp lệ,16-10-2025
"Bán Nhà Đại Cồ Việt 16M x 4T Giá 3,96 Tỷ. Lô góc, 30m ra phố.","3,98 tỷ","Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",16 m²,3 phòng,2 WC,4,Giấy tờ hợp lệ,16-10-2025
"Bán nhà phố Bạch Mai, Hai Bà Trưng 68m, 6 tầng. Giá: 17.9 tỷ","17,9 tỷ","Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",68 m²,13 phòng,13 WC,6,Sổ đỏ,20-10-2025
1NHÀ RA PHỐ LÊ THANH NGHỊ-ĐH BÁCH KHOA-ÔTÔ ĐỖ CỬA-56m2-4TẦNG-16TỶ500,"16,5 tỷ","Đường Lê Thanh Nghị, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",56 m² (3.1x18.0),4 phòng,3 WC,4,Sổ đỏ,19-10-2025
Nhà Đẹp Đại La-Ngõ Nông Rộng-2Thoáng-DT38m2 x 5Tầng-Thang Máy-Hơn 9Tỷ,"9,3 tỷ","Đường Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",38 m² (4.0x9.5),3 phòng,4 WC,5,Sổ đỏ,19-10-2025
"Tôi cần bán nhà PL, Phố Lạc Trung, Q HBT, HN, Dt 80 m, 5 T, Mt 6,5,","22,5 tỷ","Đường Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",85 m²,02,N/A,5,Sổ đỏ,19-10-2025
Siêu Phẩm-Lô Góc 53m2-5Tầng-Thang Máy-Mặt Ngõ Thông-Phố Hồng Mai-16Tỷ8,"16,8 tỷ","Đường Hồng Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",53 m² (5.0x11.0),4 phòng,4 WC,5,Sổ đỏ,19-10-2025
"Tôi cần bán nhà phố Bạch Mai, Q HBT, HN, DT 23 m x 5T, MT 3,2 m, 5,2ty","5,2 tỷ","Đường Bạch Mai, Phường Cầu Dền, Quận Hai Bà Trưng, Hà Nội",23 m²,N/A,N/A,5,Sổ đỏ,13-07-2025
BÁN NHÀ NGÕ THÔNG KIM NGƯU - BA GÁC TRÁNH XE MÁY - LÔ GÓC - 36m2 - 5T,"7,35 tỷ","Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",36 m²,4 phòng,4 WC,5,Giấy tờ hợp lệ,15-10-2025
�,15-10-2025
"Bán Nhà Trương Định 25M x 5T Chỉ 5,85 Tỷ.Lô góc 2 thoáng full nội thất","5,85 tỷ","Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",25 m²,3 phòng,3 WC,5,Giấy tờ hợp lệ,15-10-2025
CHINH CHỦ CẦN BÁN CCMN FULL ĐỒ - 7 PHÒNG KHÉP KÍN ĐANG CHO THUÊ,"8,2 tỷ","Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",43 m²,7 phòng,7 WC,5,Giấy tờ hợp lệ,15-10-2025
"chính chủ bán nhà mặt phố Kim Ngưu, phường Vĩnh Tuy, TP Hà Nội (40 tỷ)",40 tỷ,"Đường Kim Ngưu, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",81 m² (4.0x22.0),N/A,N/A,3,Sổ đỏ,21-10-2025
"Nhà Đẹp Ô TÔ ĐỖ CỬA Hồng Mai, Hai Bà Trưng 70m, giá 3.85 tỷ.","3,85 tỷ","Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",70 m² (5.0x14.0),2 phòng,2 WC,1,Sổ đỏ,18-10-2025
"Bán nhà phố Vĩnh Tuy xây mới thang máy, Dt 63m2, 5t, mt 4.6m, 9.9 tỷ.","9,9 tỷ","Đường Vĩnh Tuy, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",63 m² (4.6x13.6),6 phòng,6 WC,5,Sổ hồng,18-10-2025
Kim Ngưu-Hai Bà Trưng-Nhà Đẹp-3Thoáng-30m2 x 5Tầng-Full Nội Thất-7Tỷ25,"7,25 tỷ","Đường Phố Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",30 m² (5.0x6.0),3 phòng,3 WC,5,Sổ hồng,18-10-2025
"Nhà Đẹp Ô Tô, Thọ Lão, Hai Bà Trưng 25/27m, 4 tầng, mt 4m, giá 7.6 tỷ.","7,6 tỷ","Đường Thọ Lão, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",25 m² (4.0x6.3),3 phòng,3 WC,4,Sổ đỏ,18-10-2025
Nhà HBT ngõ thông nhà xây chắc chắn 6 phòng ngủ có thể ở hoặc cho thue,"8,6 tỷ","Đường Đại La, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",53 m²,6 phòng,5 WC,4,Sổ đỏ,18-10-2025
💥 Tìm đâu ra căn nhà pháp lý chuẩn – gần phố mà chỉ hơn 2 tỷ!,"2,65 tỷ","Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",14 m²,2 phòng,3 WC,3,Hợp đồng mua bán,14-10-2025
"HÀNG HIẾM PHỐ DƯƠNG VĂN BÉ , DT 30M ĐI BỘ 20M RA MẶT PHỐ","6,3 tỷ","Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",30 m²,3 phòng,2 WC,4,Giấy tờ hợp lệ,14-10-2025
"BÁN NHÀ LÒ ĐÚC , 10M RA MẶT PHỐ , DT 22,3M MT 4M GIÁ 5,1 TỶ","5,1 tỷ","Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",22.3 m²,4 phòng,2 WC,4,Giấy tờ hợp lệ,14-10-2025
"TRẦN KHÁT CHÂN , GẦN HỒ THANH NHÀN VÀ CV TUỔI TRẺ , BAGAC ĐỖ CỬA DT30M","8,8 tỷ","Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",30 m²,3 phòng,4 WC,5,Giấy tờ hợp lệ,14-10-2025
📣 CƠ HỘI ĐẦU TƯ  MẢNH ĐẤT VÀNG XÓT LẠI KHU ĐẠI LA-HAI BÀ TRƯNG,"5,5 tỷ","Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",29.6 m²,1 phòng,2 WC,2,Giấy tờ hợp lệ,14-10-2025
"BÁN NHÀ PHỐ HỒNG MAI HAI BÀ TRƯNG– 5T 25/30m – GIÁ CHỈ 6,9 TỶ 20M RA P","6,9 tỷ","Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",25 m²,3 phòng,3 WC,5,Giấy tờ hợp lệ,14-10-2025
NHÀ PHỐ BẠCH MAI - TT QUẬN 2 BÀ - NGÕ THÔNG TỨ PHÍA,"4,5 tỷ","Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",18 m² (3.0x6.0),3 phòng,3 WC,5,Giấy tờ hợp lệ,14-10-2025
TOÀ NHÀ VP HẠNG A LẠC TRUNG – 70M² x 8 TẦNG THANG MÁY – PHÂN LÔ VỈA HÈ,"29,8 tỷ","Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",70 m² (5.4x12.9),6 phòng,N/A,8,Giấy tờ hợp lệ,14-10-2025
CHUNG CƯ MINI - DÒNG TIỀN - PHÒNG KHÉP KÍ,"13,8 tỷ","Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",65 m²,10 phòng,7 WC,7,Giấy tờ hợp lệ,14-10-2025
📍 Giếng Mứt – Bạch Mai 💰 4 tỷ 650,"4,65 tỷ","Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",21 m²,2 phòng,3 WC,5,Giấy tờ hợp lệ,14-10-2025
KIM NGƯU -  NHÀ ĐẸP Ở SƯỚNG - MẶT TIỀN RỘNG - CHỈ 9.5 TỶ,"9,5 tỷ","Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",42 m² (4.3x11.0),3 phòng,3 WC,4,Giấy tờ hợp lệ,14-10-2025
"BÁN NHÀ 3 TẦNG MỚI TINH KV NGÕ TÔ HOÀNG, BẠCH MAI",12 tỷ,"Phường Cầu Dền, Quận Hai Bà Trưng, Hà Nội",76.9 m²,4 phòng,2 WC,3,Giấy tờ hợp lệ,14-10-2025
Trần Đại Nghĩa- Đại La. 38m 5 tầng Tm gần phố 9 tỷ,9 tỷ,"Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",38 m²,5 phòng,5 WC,5,Giấy tờ hợp lệ,14-10-2025
"Nhà đẹp ở ngay phố Minh Khai - tặng full nội thất ,giá hợp lý sổ đỏ CC","9,5 tỷ","Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",40 m²,4 phòng,3 WC,4,Giấy tờ hợp lệ,14-10-2025
CỰC HIẾM - Q.HAI BÀ TRƯNG - NGÕ THÔNG - NHÀ DÂN XÂY.,"6,75 tỷ","Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",36 m² (4.0x9.0),4 phòng,4 WC,5,Giấy tờ hợp lệ,14-10-2025
"Nhà mặt ngõ 3 gác đua phố Minh Khai , mặt tiền rộng sổ đỏ chính chủ","6,9 tỷ","Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",38 m²,3 phòng,3 WC,4,Giấy tờ hợp lệ,14-10-2025
HÀNG XÓM TIME CITY- MINH KHAI - Q.HAI BÀ TRƯNG - GẦN Ô TÔ,"7,6 tỷ","Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",33 m² (4.0x9.0),4 phòng,5 WC,6,Giấy tờ hợp lệ,14-10-2025
"lô góc 90,2m2 Nguyễn Đình Chiểu ngang 5 dài 18 view Hồ, có nhà 5T 24Ty",24 tỷ,"37 ngõ 30, Đường Nguyễn Đình Chiểu, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",90 m² (5.0x18.0),9 phòng,8 WC,5,Sổ đỏ,18-10-2025
"Nhà Đẹp Ô TÔ ĐỖ CỬA, Thang Máy, Trần Khát Chân, 54m, 6 tầng, 18.5 tỷ","18,5 tỷ","Đường Trần Khát Chân, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",54 m² (3.7x14.6),6 phòng,5 WC,6,Sổ đỏ,17-10-2025
"Nhà Đẹp Gần Đường Ô Tô, Bùi Ngọc Dương 35m,  tầng 1, giá 2,68 tỷ.","2,68 tỷ","Đường Bùi Ngọc Dương, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",35 m² (3.5x10.0),1 phòng,1 WC,1,Sổ đỏ,17-10-2025
"Bán nhà mặt phố Lê Ngọc Hân, dt: 80 m x 7 tg ,mt:4 m , giá:55 tỷ","56,5 tỷ","Đường Lê Ngọc Hân, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",80 m² (4.0x20.0),5 phòng,5 WC,7,Sổ đỏ,17-10-2025
"BÁ.N NHÀ GIÁP DANH PHỐ ĐẠI LA_HAI BÀ TRƯNG. LÔ GÓC, NỘI THẤT XỊN SÒ","6,9 tỷ","Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",26.2 m²,3 phòng,3 WC,4,Giấy tờ hợp lệ,13-10-2025
"Nhà Đẹp Ô Tô, Thọ Lão, Hai Bà Trưng 25/27m, 4 tầng, mt 4m, giá 7.6 tỷ.","7,6 tỷ","Đường Thọ Lão, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",25 m² (4.0x6.3),3 phòng,3 WC,4,Sổ đỏ,17-10-2025
"Bán Nhà Mai Hắc Đế 19M x 2 Tầng, Giá 3,1 Tỷ. 20m ra phố, dân xây","3,1 tỷ","Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",19 m²,1 phòng,1 WC,2,Giấy tờ hợp lệ,13-10-2025
"NHÀ MẶT PHỐ TÂN MAI - HOÀNG MAI: 43M² 6 TẦNG - LÔ GÓC, MT 8.5M KD ĐỈNH",27 tỷ,"Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",42 m²,3 phòng,N/A,6,Giấy tờ hợp lệ,13-10-2025
Tòa CCMN 6 tầng thang máy 13 phòng full kín Dòng tiền 70tr/tháng,17 tỷ,"Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",65 m²,11 phòng,7 WC,6,Giấy tờ hợp lệ,13-10-2025
CHÍNH CHỦ NHỜ BÁN - Q.HAI BÀ TRƯNG -  KHÔNG MỘT LỖI NHỎ -NHÀ DÂN XÂY,"5,99 tỷ","Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",35 m² (4.0x9.0),3 phòng,3 WC,4,Giấy tờ hợp lệ,13-10-2025
ĐẲNG CẤP LUXURY - TÒA NHÀ 8 TẦNG PHÂN LÔ Q HAI BÀ - TẶNG NỘI THẤT 5 TỶ,"29,8 tỷ","Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",70 m² (5.4x16.0),9 phòng,6 WC,8,Giấy tờ hợp lệ,13-10-2025
Bán nhà Kinh Doanh phân vỉa hè lô ô tô phố Lò Đúc 47m 2 tầng 6mt giá,"5,8 tỷ","Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",47 m² (6.0x8.0),2 phòng,3 WC,2,Giấy tờ hợp lệ,13-10-2025
"CHÍNH CHỦ CẦN BÁN KHÁCH SẠN SỐ 5+7 CỬA ĐÔNG, QUẬN HOÀN KIẾM",295 tỷ,"Đường Cửa Đông, Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",158 m²,N/A,N/A,10,Sổ đỏ,03-11-2025
🔥SIÊU HỜI-BÁN NHÀ MẶT PHỐ LÊ DUẨN–VỊ TRÍ KINH DOANH ĐỈNH–61M-20 TỶ🔥,20 tỷ,"Đường Lê Duẩn, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",61 m²,N/A,N/A,2,Sổ đỏ,25-11-2025
Bán nhà phố cổ Hoàn Kiếm - Đường Lý Nam Đế -106m - 5 tầng -oto - 50 tỷ,50 tỷ,"Đường Lý Nam Đế, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",106 m² (4.3x26.0),7 phòng,5 WC,5,Sổ đỏ,24-11-2025
"Bán hoặc cho thuê nhà số 44 Thợ Nhuộm, nhà trong ngõ, tầng 2 và tầng 3",Thỏa thuận,"Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",30 m²,N/A,N/A,N/A,Giấy tờ khác,12-11-2025
"Bán nhà mặt phố Ngõ Gạch, Hoàn Kiếm, mặt bằng 31.3m2, nở hậu",37 tỷ,"Đường Ngõ Gạch, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",31.3 m²,N/A,N/A,3,Sổ đỏ,21-11-2025
"Bán nhà số 6, ngõ 71 Hai Bà Trưng, P.Cửa Nam, DT 28 m2 x 4 tầng,","7,55 tỷ","Đường Hai Bà Trưng, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",28 m²,N/A,N/A,4,Sổ hồng,26-11-2025
"Bán nhà mặt phố thuốc Bắc , hoàn kiếm Hà Nội",Thỏa thuận,"Đường Thuốc Bắc, Phường Hàng Bạc, Quận Hoàn Kiếm, Hà Nội",46 m²,N/A,N/A,4,Sổ đỏ,25-11-2025
Chính chủ bán gấp (LỖ GẦN 100 CÂY VÀNG) nhà mặt phố 17 Lương Văn Can,78 tỷ,"Phường Hàng Đào, Quận Hoàn Kiếm, Hà Nội",60 m²,N/A,N/A,N/A,Giấy tờ hợp lệ,24-11-2025
"Bán nhà quận Hoàn Kiếm, phường Cửa Nam, thành phố Hà Nội.",Thỏa thuận,"Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",416 m²,N/A,N/A,2,Sổ đỏ,24-11-2025
"Bán nhà mặt phố Hàng Cót, phường Hàng Mã, quận Hoàn Kiếm, Hà Nội.",50 tỷ,"Đường Hàng Cót, Phường Hàng Mã, Quận Hoàn Kiếm, Hà Nội",49 m²,N/A,N/A,5,Sổ đỏ,23-11-2025
"Bán nhà trong ngõ 823 đường Hồng Hà, Hoàn Kiếm, DT 13 m2, 6 tầng","2,45 tỷ","Phường Chương Dương, Quận Hoàn Kiếm, Hà Nội",13 m²,N/A,N/A,6,Giấy tờ hợp lệ,22-11-2025
"Mặt phố Hàng Mã, 45m2, 4 tầng, mặt tiền đẹp, KD sầm uất, vị trí hiếm",42 tỷ,"Đường Hàng Mã, Phường Hàng Mã, Quận Hoàn Kiếm, Hà Nội",45 m²,N/A,N/A,4,Sổ đỏ,26-11-2025
"Bán nhà riêng tại Cầu Đất, Chương Dương, Hoàn Kiếm, Hà Nội","5,5 tỷ","Phường Chương Dương, Quận Hoàn Kiếm, Hà Nội",61 m² (3.5x20.0),N/A,N/A,4,Sổ đỏ,26-11-2025
"Bán nhà ngõ 34 Lý Nam Đế Hoàn Kiếm. Diện tích 55m, 3 tầng, ngõ 3m.",Thỏa thuận,"3D, 3D, Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",55 m² (3.2x15.0),N/A,N/A,3,Sổ đỏ,26-11-2025
"Tôi cần bán nhà Mp phố Liên Trì, Q Hoàn Kiếm, Dt 100 m, 9 tầng 54 Tỷ",Thỏa thuận,"Đường Liên Trì, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",100 m²,N/A,N/A,9,Sổ đỏ,25-11-2025
"[ Chính chủ ] tôi bán nhà Mp Hàng Nón, Q Hoàn Kiếm, dt 52 m, 3T, Mt5m",45 tỷ,"Phường Hàng Gai, Quận Hoàn Kiếm, Hà Nội",52 m²,N/A,02,3,Sổ đỏ,25-11-2025
"Mặt phố cổ Hàng Tre giá 21.9 tỷ, 22mx7 tầng, thang máy","21,9 tỷ","Phường Hàng Trống, Quận Hoàn Kiếm, Hà Nội",22 m²,N/A,N/A,7,Sổ đỏ,25-11-2025
"Bán nhà mặt phố Tràng Thi VIP, lô góc 219m2, mặt tiền 19.8m, 215 tỷ",215 tỷ,"Đường Tràng Thi, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",219 m²,8 phòng,8 WC,3,Sổ đỏ,17-11-2025
"Bán nhà mặt phố Lý Thường Kiệt, 221m2, mặt tiền siêu đẹp 11.6m, 109 tỷ",109 tỷ,"Đường Lý Thường Kiệt, Phường Hàng Bài, Quận Hoàn Kiếm, Hà Nội",221 m²,3 phòng,3 WC,3,Sổ đỏ,16-11-2025
"Bán căn hộ phố Lê Thánh tông, dt:50 m, giá 3,5 tỷ","3,5 tỷ","Đường Lê Thánh Tông, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",45 m² (4.0x12.0),2 phòng,2 WC,N/A,Sổ đỏ,23-11-2025
Mặt Phố Phúc Tân – Hoàn Kiếm – 81 M2 – 4 T – MT 3.8M – Giá 23.8 Tỷ.,"23,8 tỷ","Đường Phúc Tân, Phường Phúc Tân, Quận Hoàn Kiếm, Hà Nội",81 m² (3.8x21.5),5 phòng,4 WC,4,Sổ đỏ,23-11-2025
Phố Phúc Tân – Hoàn Kiếm- Ô Tô – 61 M2 – 3 T – MT 3.5 M – Giá 12.4 Tỷ.,"12,4 tỷ","Đường Phúc Tân, Phường Phúc Tân, Quận Hoàn Kiếm, Hà Nội",61 m² (3.5x17.0),2 phòng,3 WC,3,Sổ đỏ,23-11-2025
"Bán nhà mặt phố hang bồ , HK, dt 60 m x6 tg, mt: 5, giá 48 ty",48 tỷ,"Đường Hàng Bồ, Phường Hàng Bồ, Quận Hoàn Kiếm, Hà Nội",60 m²,5 phòng,8 WC,6,Sổ đỏ,23-11-2025
NHÀ PHỐ HÀNG BÔNG NHUỘM - CHÍNH CHỦ TÊN SỔ BÁN!,"3,95 tỷ","Đường Thợ Nhuộm, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",20 m² (3.0x6.8),2 phòng,1 WC,2,Sổ đỏ,21-11-2025
"Bán nhà ngõ phố tràng tiền ,Hai Bà Trưng, dt:60,4 tg, giá 14 tỷ",14 tỷ,"Đường Hai Bà Trưng, Phường Hàng Bài, Quận Hoàn Kiếm, Hà Nội",60 m² (4.0x15.0),4 phòng,4 WC,4,Sổ đỏ,21-11-2025
"Bán nhà phố Đường Thành, Hoàn Kiếm - Dtsd 50m2 - Mt 6m - Sổ đỏ","13,5 tỷ","Đường Phố Đường Thành, Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",50 m²,N/A,N/A,N/A,Sổ đỏ,21-11-2025
🌹HOMESTAY -PHỐ MÃ MÂY – 55m² LÕI PHỐ CỔ – 21 TỶ 🌹,21 tỷ,"Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",55 m²,8 phòng,N/A,N/A,Giấy tờ hợp lệ,20-11-2025
"50m² PHÚC TÂN HỒNG HÀ_5 tầng 1 tum, NGÕ THÔNG, thoáng sáng",9 tỷ,"Đường Phúc Tân, Phường Phúc Tân, Quận Hoàn Kiếm, Hà Nội",47 m²,5 phòng,4 WC,5,Sổ đỏ,19-11-2025
"Bán nhà KS phố  Nguyễn Quang Bích , dt:67mx 8 tg, mt :4 m, giá 51,5 t","51,5 tỷ","Phường Hàng Mã, Quận Hoàn Kiếm, Hà Nội",67 m² (4.0x18.0),5 phòng,8 WC,8,Sổ đỏ,18-11-2025
Chính chủ bán nhà mặt phố Hàng Điếu,15 tỷ,"Đường Hàng Điếu, Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",25 m²,N/A,N/A,2,Sổ đỏ,18-11-2025
"[Chính chủ] tôi bán nhà Mp Hàng Nón, Q Hoàn Kiếm, dt 52 m x 3 T,mt4,8",45 tỷ,"Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",52 m²,N/A,02,3,Sổ đỏ,17-11-2025
"Nhà phố Hai Bà Trưng, gần Cửa Nam– DOANH THU 50–60TR/TH, 4 tầng","9,8 tỷ","Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",25 m²,3 phòng,N/A,4,Giấy tờ hợp lệ,17-11-2025
"Bán nhà mặt phố Nhà Chung , 89 m2 xây 4 tầng",53 tỷ,"O, Đường Lý Quốc Sư, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",89 m²,6 phòng,4 WC,5,Sổ đỏ,14-11-2025
"Bán nhà lô góc 4 tầng mặt phố Hàng Buồm, quận Hoàn Kiếm 👉🏻Diện tích","21,5 tỷ","Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội",70 m²,2 phòng,1 WC,4,Sổ hồng,14-11-2025
Bán tổng thể nhà mặt phố Cầu gỗ số nhà 96,"123,05 triệu","96, Đường Cầu Gỗ, Phường Hàng Bạc, Quận Hoàn Kiếm, Hà Nội",150 m²,2 phòng,1 WC,3,Sổ đỏ,14-11-2025
"LinhHK – Bán nhà duy nhất phố Hàng Dầu 300m², mt10m – hàng hiếm phố cổ",Thỏa thuận,"Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",300 m²,N/A,N/A,N/A,Sổ đỏ,14-11-2025
